;symbol;priceChange;priceChangePercent;weightedAvgPrice;prevClosePrice;lastPrice;lastQty;bidPrice;bidQty;askPrice;askQty;openPrice;highPrice;lowPrice;volume;quoteVolume;openTime;closeTime;firstId;lastId;count
228;TRIGETH;0,00000000;0;0;0,00059400;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974028900;1576060428900;-1;-1;0
229;TRIGBNB;0,00000000;0;0;0,01218000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974028901;1576060428901;-1;-1;0
230;APPCBTC;-0,00000002;-0,546;0,00000363;0,00000368;0,00000364;254,00000000;0,00000362;110,00000000;0,00000364;5463,00000000;0,00000366;0,00000379;0,00000351;6004766,00000000;21,79477561;1577944967510;1578031367510;6175712;6178511;2800
231;APPCETH;-0,00000120;-0,588;0,00020056;0,00020350;0,00020280;65,00000000;0,00020230;65,00000000;0,00020280;339,00000000;0,00020400;0,00020750;0,00019400;396785,00000000;79,57832490;1577944950109;1578031350109;1729996;1730862;867
232;APPCBNB;0,00001100;0,566;0,00192213;0,00194300;0,00195400;1121,00000000;0,00193000;77,00000000;0,00195400;5803,00000000;0,00194300;0,00200500;0,00185900;119960,00000000;230,57896800;1577944954812;1578031354812;421067;421227;161
233;VIBEBTC;0,00000002;1,183;0,00000173;0,00000168;0,00000171;4662,00000000;0,00000170;75572,00000000;0,00000172;99118,00000000;0,00000169;0,00000180;0,00000165;32571681,00000000;56,49211803;1577944995755;1578031395755;6936766;6943195;6430
234;VIBEETH;0,00000230;2,473;0,00009474;0,00009350;0,00009530;788,00000000;0,00009440;528,00000000;0,00009530;97,00000000;0,00009300;0,00009840;0,00009170;859641,00000000;81,44480730;1577944678489;1578031078489;1831309;1831664;356
235;RLCBTC;-0,00000449;-7,703;0,00005537;0,00005805;0,00005380;42,00000000;0,00005356;887,00000000;0,00005380;262,00000000;0,00005829;0,00005831;0,00005300;1187057,00000000;65,72824877;1577945073105;1578031473105;5136596;5143985;7390
236;RLCETH;-0,00021700;-6,735;0,00304778;0,00323800;0,00300500;20,62000000;0,00299000;58,48000000;0,00302000;197,00000000;0,00322200;0,00322400;0,00291500;123498,31000000;376,39559358;1577945105854;1578031505854;1271788;1273474;1687
237;RLCBNB;-0,00208000;-6,793;0,02959004;0,03084000;0,02854000;30,00000000;0,02854000;0,80000000;0,02882000;545,80000000;0,03062000;0,03062000;0,02819000;25563,90000000;756,43685100;1577945092581;1578031492581;336403;336947;545
238;INSBTC;0,00000294;9,902;0,00003264;0,00002956;0,00003263;186,00000000;0,00003263;431,00000000;0,00003268;935,00000000;0,00002969;0,00003399;0,00002935;4265492,62000000;139,22291248;1577945095391;1578031495391;5051637;5061531;9895
239;INSETH;0,00018800;11,534;0,00179086;0,00164000;0,00181800;73,20000000;0,00181400;431,00000000;0,00183700;780,76000000;0,00163000;0,00187200;0,00161000;225408,85000000;403,67572186;1577945095412;1578031495412;1135283;1136228;946
240;PIVXBTC;0,00000167;5,442;0,00003233;0,00003069;0,00003236;271,00000000;0,00003234;3092,00000000;0,00003263;340,00000000;0,00003069;0,00003344;0,00003056;1563402,00000000;50,54026099;1577945084143;1578031484143;3762419;3768678;6260
241;PIVXETH;0,00013300;7,870;0,00177552;0,00170800;0,00182300;17,45000000;0,00181200;33,95000000;0,00183200;799,21000000;0,00169000;0,00183900;0,00168900;83752,69000000;148,70468090;1577944919835;1578031319835;700906;701630;725
242;PIVXBNB;0,00121000;7,483;0,01709693;0,01613000;0,01738000;6,60000000;0,01725000;8,50000000;0,01749000;100,00000000;0,01617000;0,01782000;0,01617000;56511,50000000;966,17328100;1577944916390;1578031316390;200631;201003;373
243;IOSTBTC;-0,00000002;-2,941;0,00000066;0,00000067;0,00000066;338414,00000000;0,00000066;100013,00000000;0,00000067;9636625,00000000;0,00000068;0,00000068;0,00000065;42330332,00000000;28,07591169;1577945103104;1578031503104;12612368;12613414;1047
244;IOSTETH;-0,00000032;-0,862;0,00003647;0,00003714;0,00003681;4600,00000000;0,00003674;24277,00000000;0,00003689;4600,00000000;0,00003713;0,00003728;0,00003585;2765971,00000000;100,87840217;1577945103595;1578031503595;4214132;4214705;574
245;CHATBTC;0,00000000;0;0;0,00000195;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029052;1576060429052;-1;-1;0
246;CHATETH;0,00000000;0;0;0,00006585;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029053;1576060429053;-1;-1;0
247;STEEMBTC;0,00000017;0,995;0,00001725;0,00001709;0,00001726;25,00000000;0,00001726;982,00000000;0,00001732;2100,00000000;0,00001709;0,00001753;0,00001701;410343,00000000;7,07819324;1577944921354;1578031321354;5620202;5621586;1385
248;STEEMETH;0,00002400;2,537;0,00095299;0,00094600;0,00097000;120,39000000;0,00096100;1840,90000000;0,00097000;39,21000000;0,00094600;0,00097000;0,00093800;24118,15000000;22,98443933;1577944950063;1578031350063;1190908;1191038;131
249;STEEMBNB;0,00017000;1,876;0,00919756;0,00907000;0,00923000;1026,80000000;0,00918000;86,40000000;0,00923000;190,80000000;0,00906000;0,00930000;0,00902000;14068,00000000;129,39129100;1577945089167;1578031489167;322527;322606;80
250;NANOBTC;-0,00000320;-3,452;0,00009114;0,00009270;0,00008950;31,25000000;0,00008950;2,25000000;0,00008970;1419,27000000;0,00009270;0,00009330;0,00008910;507114,78000000;46,21650128;1577945060984;1578031460984;19203612;19206625;3014
251;NANOETH;-0,00015000;-2,915;0,00505506;0,00514500;0,00499600;4,03000000;0,00497700;2,01000000;0,00501900;21,10000000;0,00514600;0,00514600;0,00489700;27384,37000000;138,42965611;1577945105590;1578031505590;4696203;4696689;487
252;NANOBNB;-0,00133000;-2,708;0,04874115;0,04910000;0,04779000;2,60000000;0,04754000;13,00000000;0,04779000;8,60000000;0,04912000;0,05000000;0,04745000;25835,40000000;1259,24708000;1577944864009;1578031264009;1078427;1078879;453
253;VIABTC;0,00000021;0,870;0,00002422;0,00002413;0,00002434;9,00000000;0,00002434;70,00000000;0,00002445;47,00000000;0,00002413;0,00002468;0,00002361;363099,00000000;8,79369384;1577945076253;1578031476253;3807190;3808263;1074
254;VIAETH;0,00002300;1,719;0,00133796;0,00133100;0,00136100;11,00000000;0,00134800;291,11000000;0,00136100;953,86000000;0,00133800;0,00136100;0,00130000;24705,03000000;33,05442034;1577944985050;1578031385050;662569;662815;247
255;VIABNB;0,00015000;1,166;0,01279640;0,01279000;0,01301000;792,20000000;0,01288000;4686,00000000;0,01301000;15,80000000;0,01286000;0,01315000;0,01253000;9971,20000000;127,59545400;1577944962839;1578031362839;195885;195986;102
256;BLZBTC;0,00000005;2,183;0,00000228;0,00000229;0,00000234;100,00000000;0,00000233;2061,00000000;0,00000234;82212,00000000;0,00000229;0,00000238;0,00000220;12840518,00000000;29,28267979;1577944983274;1578031383274;5202752;5206984;4233
257;BLZETH;0,00000379;3,007;0,00012511;0,00012572;0,00012982;945,00000000;0,00012982;19121,00000000;0,00013035;14733,00000000;0,00012603;0,00013054;0,00012146;2413825,00000000;302,00319760;1577944973701;1578031373701;1902913;1903594;682
258;BLZBNB;0,00003100;2,564;0,00121008;0,00120500;0,00124000;13701,00000000;0,00124000;18313,00000000;0,00124400;15887,00000000;0,00120900;0,00126700;0,00117700;1734504,00000000;2098,89386300;1577944973717;1578031373717;290311;290919;609
259;AEBTC;0,00000005;0,282;0,00001792;0,00001778;0,00001781;150,00000000;0,00001782;6542,00000000;0,00001788;7133,00000000;0,00001776;0,00001818;0,00001763;506866,00000000;9,08287765;1577945098098;1578031498098;6176296;6177249;954
260;AEETH;0,00002100;2,154;0,00098734;0,00098000;0,00099600;34,00000000;0,00099100;4593,04000000;0,00099600;8,04000000;0,00097500;0,00100200;0,00097100;18517,94000000;18,28356422;1577945098120;1578031498120;2096109;2096297;189
261;AEBNB;0,00010000;1,062;0,00949375;0,00934000;0,00952000;18,20000000;0,00943000;6821,00000000;0,00956000;15,60000000;0,00942000;0,00964000;0,00934000;4419,60000000;41,95856100;1577945098113;1578031498113;298880;298924;45
262;RPXBTC;0,00000000;0;0;0,00000224;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029098;1576060429098;-1;-1;0
263;RPXETH;0,00000000;0;0;0,00005449;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029100;1576060429100;-1;-1;0
264;RPXBNB;0,00000000;0;0;0,00145700;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029101;1576060429101;-1;-1;0
265;NCASHBTC;0,00000000;0,000;0,00000010;0,00000010;0,00000010;314714,00000000;0,00000010;153320955,00000000;0,00000011;175961872,00000000;0,00000010;0,00000011;0,00000010;24252476,00000000;2,45362743;1577944725212;1578031125212;6755380;6756106;727
266;NCASHETH;0,00000007;1,270;0,00000552;0,00000551;0,00000558;6271,00000000;0,00000558;69175,00000000;0,00000559;7670,00000000;0,00000551;0,00000564;0,00000548;11696098,00000000;64,58838878;1577944727490;1578031127490;3162355;3163748;1394
267;NCASHBNB;0,00000000;0;0;0,00006790;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029107;1576060429107;-1;-1;0
268;POABTC;-0,00000006;-3,593;0,00000164;0,00000167;0,00000161;77,00000000;0,00000160;14091,00000000;0,00000161;3639,00000000;0,00000167;0,00000171;0,00000158;13189738,00000000;21,68780169;1577945021493;1578031421493;4755315;4757691;2377
269;POAETH;-0,00000247;-2,687;0,00008999;0,00009200;0,00008944;225,00000000;0,00008950;13280,00000000;0,00008999;166,00000000;0,00009191;0,00009500;0,00008704;878730,00000000;79,07410987;1577944993019;1578031393019;1542849;1543265;417
270;POABNB;0,00000000;0;0;0,00092100;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029109;1576060429109;-1;-1;0
271;ZILBTC;0,00000000;0,000;0,00000063;0,00000063;0,00000063;364,00000000;0,00000062;8195511,00000000;0,00000063;4233217,00000000;0,00000063;0,00000064;0,00000062;47871949,00000000;30,10582218;1577945105944;1578031505944;12965280;12966538;1259
272;ZILETH;-0,00000002;-0,058;0,00003448;0,00003469;0,00003472;24504,00000000;0,00003472;715,00000000;0,00003476;55097,00000000;0,00003474;0,00003503;0,00003400;14719563,00000000;507,57237849;1577945105987;1578031505987;4204928;4205937;1010
273;ZILBNB;-0,00000110;-0,331;0,00033429;0,00033210;0,00033150;5542,00000000;0,00033060;5408,00000000;0,00033280;19481,00000000;0,00033260;0,00033890;0,00033010;1559656,00000000;521,38474910;1577944897950;1578031297950;982526;982728;203
274;ONTBTC;-0,00000130;-1,796;0,00007214;0,00007240;0,00007110;12,00000000;0,00007110;176,81000000;0,00007120;4735,68000000;0,00007240;0,00007290;0,00007090;679427,49000000;49,01596312;1577945103125;1578031503125;20724703;20728595;3893
275;ONTETH;-0,00002000;-0,502;0,00397523;0,00398400;0,00396500;2,55000000;0,00395800;110,90000000;0,00397000;18,73000000;0,00398500;0,00402200;0,00392500;70864,39000000;281,70252924;1577945094406;1578031494406;4833679;4834768;1090
276;ONTBNB;-0,00060000;-1,563;0,03848753;0,03817000;0,03780000;163,20000000;0,03777000;56,30000000;0,03791000;48,90000000;0,03840000;0,03897000;0,03773000;41807,50000000;1609,06754900;1577945102996;1578031502996;1535304;1535977;674
277;STORMBTC;0,00000000;0,000;0,00000015;0,00000016;0,00000015;51147,00000000;0,00000014;94561158,00000000;0,00000015;114352508,00000000;0,00000015;0,00000016;0,00000014;112525444,00000000;16,88551756;1577945100700;1578031500700;6153775;6154100;326
278;STORMETH;-0,00000030;-3,576;0,00000828;0,00000840;0,00000809;87342,00000000;0,00000809;33334,00000000;0,00000821;47350,00000000;0,00000839;0,00000855;0,00000794;25346851,00000000;209,94940598;1577945101129;1578031501129;1862291;1862857;567
279;STORMBNB;-0,00000240;-3,008;0,00007931;0,00007910;0,00007740;7285,00000000;0,00007720;22006,00000000;0,00007810;18259,00000000;0,00007980;0,00008260;0,00007690;3986862,00000000;316,18903320;1577944761379;1578031161379;501858;502327;470
280;QTUMBNB;-0,00152000;-1,284;0,11788087;0,11840000;0,11687000;38,40000000;0,11649000;538,60000000;0,11758000;27,00000000;0,11839000;0,11873000;0,11625000;2458,00000000;289,75117000;1577945091120;1578031491120;499957;500208;252
281;QTUMUSDT;-0,01900000;-1,187;1,56418142;1,59900000;1,58100000;183,57700000;1,58100000;350,63200000;1,58300000;10,05600000;1,60000000;1,60400000;1,51300000;479597,59400000;750177,64420600;1577945103227;1578031503227;6157804;6165500;7697
282;XEMBTC;-0,00000007;-1,545;0,00000450;0,00000451;0,00000446;566,00000000;0,00000446;94225,00000000;0,00000447;216,00000000;0,00000453;0,00000457;0,00000445;7491150,00000000;33,71942717;1577945104367;1578031504367;6551198;6553691;2494
283;XEMETH;0,00000061;0,245;0,00024763;0,00024979;0,00024974;77,00000000;0,00024824;46,00000000;0,00024974;232,00000000;0,00024913;0,00025131;0,00024399;136635,00000000;33,83439636;1577945103527;1578031503527;1328831;1329099;269
284;XEMBNB;-0,00001600;-0,670;0,00239488;0,00238800;0,00237200;408,00000000;0,00237200;204,00000000;0,00239000;832,00000000;0,00238800;0,00244100;0,00234600;62535,00000000;149,76377900;1577944808109;1578031208109;393438;393600;163
285;WANBTC;0,00000026;1,073;0,00002475;0,00002425;0,00002449;436,00000000;0,00002448;52,00000000;0,00002451;512,00000000;0,00002423;0,00002572;0,00002396;3636615,00000000;90,02172203;1577945105833;1578031505833;11682453;11692872;10420
286;WANETH;0,00003200;2,402;0,00134862;0,00134000;0,00136400;37,90000000;0,00136200;15,00000000;0,00137500;30,56000000;0,00133200;0,00140700;0,00131900;267809,96000000;361,17371311;1577945103873;1578031503873;3103774;3106116;2343
287;WANBNB;0,00024000;1,875;0,01318514;0,01279000;0,01304000;12,20000000;0,01298000;172,60000000;0,01310000;12,20000000;0,01280000;0,01373000;0,01273000;52583,80000000;693,32494200;1577945079819;1578031479819;557015;557427;413
288;WPRBTC;-0,00000004;-4,598;0,00000085;0,00000087;0,00000083;1158,00000000;0,00000082;461151,00000000;0,00000083;150428,00000000;0,00000087;0,00000088;0,00000082;25838875,00000000;21,84540985;1577944907227;1578031307227;3924660;3927065;2406
289;WPRETH;-0,00000072;-1,531;0,00004645;0,00004772;0,00004631;210,00000000;0,00004569;4086,00000000;0,00004652;9621,00000000;0,00004703;0,00004800;0,00004523;425479,00000000;19,76446922;1577944840723;1578031240723;1024641;1024795;155
290;QLCBTC;-0,00000006;-3,509;0,00000169;0,00000171;0,00000165;21336,00000000;0,00000164;4213,00000000;0,00000165;47923,00000000;0,00000171;0,00000176;0,00000163;7427470,00000000;12,54377265;1577945070812;1578031470812;5514041;5515243;1203
291;QLCETH;-0,00000338;-3,561;0,00009293;0,00009494;0,00009154;8576,00000000;0,00009045;466,00000000;0,00009154;8,00000000;0,00009492;0,00009607;0,00009040;427337,00000000;39,71333498;1577945105881;1578031505881;919020;919221;202
292;SYSBTC;-0,00000009;-3,072;0,00000297;0,00000293;0,00000284;4123,00000000;0,00000282;401,00000000;0,00000284;104794,00000000;0,00000293;0,00000308;0,00000278;32411618,00000000;96,20847905;1577945025741;1578031425741;3395682;3418688;23007
293;SYSETH;-0,00000763;-4,680;0,00016277;0,00016309;0,00015540;162,00000000;0,00015638;127,00000000;0,00015773;135,00000000;0,00016303;0,00016715;0,00015455;898957,00000000;146,32214667;1577945065867;1578031465867;593434;594217;784
294;SYSBNB;0,00008100;5,212;0,00157220;0,00152300;0,00163500;123,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00155400;0,00164900;0,00155100;38292,00000000;60,20260900;1576742657949;1576829057949;239261;239297;37
295;QLCBNB;0,00001600;1,766;0,00089883;0,00091300;0,00092200;1084,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00090600;0,00093900;0,00088100;370923,00000000;333,39791800;1576742664337;1576829064337;413138;413231;94
296;GRSBTC;-0,00000090;-4,147;0,00002124;0,00002170;0,00002080;38,00000000;0,00002068;288,00000000;0,00002080;171,00000000;0,00002170;0,00002183;0,00002064;589412,00000000;12,51650132;1577944589477;1578030989477;5071127;5073019;1893
297;GRSETH;-0,00004380;-3,655;0,00117997;0,00121033;0,00115453;16,00000000;0,00114304;5201,00000000;0,00117183;336,00000000;0,00119833;0,00121032;0,00113697;36040,00000000;42,52604701;1577945052581;1578031452581;758110;758967;858
298;ADAUSDT;0,00078000;2,359;0,03307123;0,03307000;0,03384000;2002,10000000;0,03384000;37997,90000000;0,03386000;10033,70000000;0,03306000;0,03421000;0,03218000;67492391,10000000;2232056,41872200;1577945104314;1578031504314;18972967;18984198;11232
299;ADABNB;0,00005300;2,168;0,00248771;0,00244800;0,00249800;444,00000000;0,00249700;40042,00000000;0,00250200;765,00000000;0,00244500;0,00252300;0,00244400;2114502,00000000;5260,26647900;1577945098992;1578031498992;1965920;1967710;1791
300;CLOAKBTC;0,00000000;0;0;0,00015550;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029346;1576060429346;-1;-1;0
301;CLOAKETH;0,00000000;0;0;0,00414200;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029346;1576060429346;-1;-1;0
302;GNTBTC;0,00000001;0,251;0,00000400;0,00000400;0,00000400;375,00000000;0,00000400;1801,00000000;0,00000401;100,00000000;0,00000399;0,00000407;0,00000391;2224155,00000000;8,89004495;1577945064783;1578031464783;3676164;3677527;1364
303;GNTETH;0,00000075;0,336;0,00021981;0,00022218;0,00022369;91,00000000;0,00022150;16108,00000000;0,00022399;1000,00000000;0,00022294;0,00022369;0,00021602;311886,00000000;68,55473095;1577945103941;1578031503941;816038;816311;274
304;GNTBNB;0,00000000;0;0;0,00243900;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029354;1576060429354;-1;-1;0
305;LOOMBTC;0,00000004;1,818;0,00000227;0,00000220;0,00000224;4330,00000000;0,00000224;62726,00000000;0,00000225;62890,00000000;0,00000220;0,00000239;0,00000213;52689960,00000000;119,54718075;1577945047595;1578031447595;5731282;5747129;15848
306;LOOMETH;0,00000391;3,227;0,00012234;0,00012168;0,00012509;96,00000000;0,00012463;250,00000000;0,00012600;25644,00000000;0,00012118;0,00013081;0,00011673;4467206,00000000;546,52235606;1577945103917;1578031503917;1837305;1838607;1303
307;LOOMBNB;0,00002000;1,711;0,00119923;0,00116300;0,00118900;124,00000000;0,00118600;1262,00000000;0,00119300;168,00000000;0,00116900;0,00125600;0,00113300;448717,00000000;538,11364500;1577945106014;1578031506014;372934;373228;295
308;XRPUSDT;-0,00055000;-0,287;0,18865799;0,19133000;0,19082000;106,00000000;0,19084000;9429,70000000;0,19086000;2200,00000000;0,19137000;0,19230000;0,18450000;66564333,30000000;12557893,30328300;1577945104289;1578031504289;42864742;42910199;45458
309;BCNBTC;0,00000000;0;0;0,00000022;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029365;1576060429365;-1;-1;0
310;BCNETH;0,00000000;0;0;0,00000707;0,00000000;0,00000000;0,00000700;3458,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029365;1576060429365;-1;-1;0
311;BCNBNB;0,00000000;0;0;0,00002000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029376;1576060429376;-1;-1;0
312;REPBTC;0,00003500;2,929;0,00124510;0,00119600;0,00123000;8,79700000;0,00122900;2,93200000;0,00123000;5,91000000;0,00119500;0,00129800;0,00118900;37208,48000000;46,32837850;1577944935065;1578031335065;4616401;4619497;3097
313;REPETH;0,00188000;2,833;0,06898139;0,06565000;0,06825000;13,87900000;0,06831000;2,93200000;0,06875000;9,33800000;0,06637000;0,07188000;0,06557000;1882,28700000;129,84277659;1577945018298;1578031418298;940481;941135;655
314;REPBNB;0,00000000;0;0;0,44670000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029388;1576060429388;-1;-1;0
315;BTCTUSD;75,80000000;1,066;7021,68418055;7110,49000000;7186,80000000;0,00249200;7185,29000000;0,00202000;7190,72000000;0,05000000;7111,00000000;7289,99000000;6850,00000000;273,28066500;1918890,52228098;1577945102202;1578031502202;4083725;4087151;3427
316;TUSDBTC;0,00000000;0;0;0,00025971;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029393;1576060429393;-1;-1;0
317;ETHTUSD;-0,31000000;-0,240;127,68236616;129,23000000;128,90000000;2,50000000;128,78000000;3,87885000;129,00000000;15,90796000;129,21000000;129,94000000;125,38000000;1654,10193000;211199,64829280;1577945097741;1578031497741;809487;810532;1046
318;TUSDETH;0,00000000;0;0;0,00762097;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029400;1576060429400;-1;-1;0
319;TUSDBNB;0,00000000;0;0;0,06777000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029407;1576060429407;-1;-1;0
320;ZENBTC;-0,00006180;-5,416;0,00113274;0,00114110;0,00107930;2,05000000;0,00107930;1,43000000;0,00108460;4,65000000;0,00114110;0,00119610;0,00107450;23206,18000000;26,28661587;1577945087150;1578031487150;2871901;2877203;5303
321;ZENETH;-0,00314000;-4,979;0,06199319;0,06306000;0,05992000;3,65200000;0,05992000;61,28900000;0,06046000;3,09400000;0,06306000;0,06582000;0,05900000;1946,02900000;120,64055131;1577945087231;1578031487231;551137;551805;669
322;ZENBNB;-0,02510000;-4,175;0,60254245;0,61080000;0,57610000;0,92000000;0,57200000;15,38000000;0,58120000;93,67000000;0,60120000;0,63650000;0,57610000;461,48000000;278,06129100;1577945104532;1578031504532;168117;168336;220
323;SKYBTC;-0,00000192;-3,226;0,00005869;0,00005952;0,00005760;26,00000000;0,00005757;22,00000000;0,00005779;68,00000000;0,00005952;0,00005971;0,00005722;81785,00000000;4,80001787;1577945071893;1578031471893;4139659;4140933;1275
324;SKYETH;-0,00007000;-2,128;0,00321077;0,00328000;0,00322000;15,00000000;0,00320000;43,00000000;0,00323000;50,32100000;0,00329000;0,00329000;0,00317000;24125,83400000;77,46251525;1577945072364;1578031472364;938309;939040;732
325;SKYBNB;-0,00094000;-2,991;0,03122650;0,03150000;0,03049000;68,30000000;0,03049000;721,70000000;0,03074000;4,90000000;0,03143000;0,03171000;0,03049000;5407,00000000;168,84169300;1577945076447;1578031476447;356888;357210;323
326;EOSUSDT;-0,05480000;-2,123;2,49515917;2,58070000;2,52600000;50,00000000;2,52550000;25,34000000;2,52760000;6,95000000;2,58080000;2,59940000;2,41930000;6250541,24000000;15596095,27867800;1577945105592;1578031505592;37016995;37052739;35745
327;EOSBNB;-0,00390000;-2,047;0,18810179;0,19080000;0,18660000;10,81000000;0,18640000;34,83000000;0,18670000;13,33000000;0,19050000;0,19200000;0,18550000;71971,52000000;13537,97184400;1577945091186;1578031491186;2312584;2314638;2055
328;CVCBTC;0,00000019;7,600;0,00000270;0,00000249;0,00000269;75923,00000000;0,00000268;576,00000000;0,00000269;38,00000000;0,00000250;0,00000290;0,00000248;40419033,00000000;109,07114156;1577945105967;1578031505967;3765158;3774541;9384
329;CVCETH;0,00001206;8,761;0,00014760;0,00013871;0,00014971;172,00000000;0,00014861;576,00000000;0,00015066;22195,00000000;0,00013765;0,00015886;0,00013578;1958093,00000000;289,02029013;1577945105992;1578031505992;437988;438828;841
330;CVCBNB;0,00000000;0;0;0,00211200;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029447;1576060429447;-1;-1;0
331;THETABTC;-0,00000010;-0,834;0,00001228;0,00001196;0,00001189;9,00000000;0,00001186;370,00000000;0,00001189;1089,00000000;0,00001199;0,00001275;0,00001179;5218483,00000000;64,08373947;1577945035614;1578031435614;7776541;7781660;5120
332;THETAETH;0,00000037;0,056;0,00067305;0,00066223;0,00066194;46,00000000;0,00066062;179,00000000;0,00066335;47,00000000;0,00066157;0,00070198;0,00065254;278635,00000000;187,53452763;1577945003570;1578031403570;1435881;1436940;1060
333;THETABNB;-0,00000800;-0,126;0,00650762;0,00628800;0,00633000;23,00000000;0,00629600;87,00000000;0,00634300;568,00000000;0,00633800;0,00676800;0,00627800;50270,00000000;327,13823700;1577945105324;1578031505324;441209;441505;297
334;XRPBNB;-0,00004000;-0,283;0,01426651;0,01415000;0,01411000;4755,80000000;0,01409000;226,90000000;0,01411000;2538,20000000;0,01415000;0,01448000;0,01402000;1623355,10000000;23159,61820300;1577945104702;1578031504702;3067024;3070143;3120
335;TUSDUSDT;-0,00160000;-0,159;1,00329176;1,00370000;1,00220000;1004,42000000;1,00220000;1603,97000000;1,00250000;300,00000000;1,00380000;1,00440000;1,00130000;2557256,75000000;2565674,62928400;1577945101018;1578031501018;8358253;8362970;4718
336;IOTAUSDT;0,00220000;1,385;0,15834361;0,15900000;0,16110000;1956,13000000;0,16080000;1000,00000000;0,16130000;11387,31000000;0,15890000;0,16270000;0,15460000;3949871,36000000;625436,88649300;1577945102771;1578031502771;6600543;6604638;4096
337;XLMUSDT;-0,00024000;-0,533;0,04432055;0,04504000;0,04481000;1916,30000000;0,04480000;545,00000000;0,04484000;3630,70000000;0,04505000;0,04544000;0,04324000;21319210,50000000;944879,13257600;1577945103213;1578031503213;12910009;12918546;8538
338;IOTXBTC;-0,00000002;-4,167;0,00000046;0,00000048;0,00000046;100744,00000000;0,00000045;2314292,00000000;0,00000046;986597,00000000;0,00000048;0,00000048;0,00000045;11161981,00000000;5,16766652;1577945084257;1578031484257;4599003;4599637;635
339;IOTXETH;-0,00000053;-2,043;0,00002589;0,00002620;0,00002541;1181,00000000;0,00002541;574,00000000;0,00002562;353,00000000;0,00002594;0,00002637;0,00002541;1075069,00000000;27,83375924;1577945105851;1578031505851;1594380;1594719;340
340;QKCBTC;0,00000001;2,564;0,00000040;0,00000039;0,00000040;2416779,00000000;0,00000039;8719227,00000000;0,00000040;3411044,00000000;0,00000039;0,00000042;0,00000038;177288564,00000000;70,71930132;1577945102557;1578031502557;9954438;9956244;1807
341;QKCETH;0,00000017;0,779;0,00002185;0,00002183;0,00002200;525,00000000;0,00002181;372,00000000;0,00002202;21620,00000000;0,00002183;0,00002279;0,00002098;11052697,00000000;241,53911129;1577944999767;1578031399767;1990441;1991756;1316
342;AGIBTC;0,00000005;2,119;0,00000240;0,00000236;0,00000241;100,00000000;0,00000241;6573,00000000;0,00000242;4977,00000000;0,00000236;0,00000245;0,00000234;11159419,00000000;26,75674562;1577945086627;1578031486627;4307899;4309333;1435
